price,n_rooms,area,price_per_m2,link,title,address,district
4730,3,55.0,86.0,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-pet-friendly-pierwszy-najemca-ID4y998,Nowoczesne mieszkanie | PET FRIENDLY | Pierwszy najemca,"ul. Tadeusza Romanowicza, Zabłocie, Podgórze, Kraków, małopolskie",Podgórze
2800,2,36.0,78.0,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-oddzielna-kuchnia-pet-friendly-balkon-ID4y98b,Nowoczesne mieszkanie | Oddzielna kuchnia | PET FRIENDLY | Balkon,"ul. Tadeusza Romanowicza, Zabłocie, Podgórze, Kraków, małopolskie",Podgórze
5000,3,57.0,88.0,https://www.otodom.pl/pl/oferta/nowoczesne-3-pokojowe-klimatyzacja-w-kazdym-pokoju-garaz-komorka-ID4y97E,Nowoczesne 3 pokojowe | Klimatyzacja w kazdym pokoju | Garaż | Komorka,"ul. Bolesława Czerwieńskiego, Azory, Prądnik Biały, Kraków, małopolskie",Prądnik Biały
2900,2,56.0,52.0,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-poznanska-kamienice-herbowe-ID4y8YO,Przestronne mieszkanie Poznańska Kamienice Herbowe,"Krowodrza, Krowodrza, Kraków, małopolskie",Krowodrza
4800,3,61.0,79.0,https://www.otodom.pl/pl/oferta/prandoty-srodmiescie-3pok-eng-ID4y8Vj,Prandoty | Środmieście | 3pok. | Eng,"ul. bp. Jana Prandoty, Przedmieście Warszawskie, Stare Miasto, Kraków, małopolskie",Stare Miasto
8000,4,90.0,89.0,https://www.otodom.pl/pl/oferta/ua-eng-ru-luksusowe-ac-3-sypialnie-ID4y0L4,UA | ENG | RU | Luksusowe | AC | 3 sypialnie,"ul. Walerego Sławka, Wola Duchacka, Podgórze Duchackie, Kraków, małopolskie",Podgórze Duchackie
7500,3,96.0,78.0,https://www.otodom.pl/pl/oferta/ukr-eng-luksusowy-apartament-browar-kleparz-ID4xRC9,UKR|ENG| Luksusowy apartament | Browar Kleparz,"ul. Zbożowa, Krowodrza, Krowodrza, Kraków, małopolskie",Krowodrza
2100,1,29.74,71.0,https://www.otodom.pl/pl/oferta/mieszkanie-z-garazem-i-komorka-lokatorska-ID4y7Uj,Mieszkanie z garażem i komórką lokatorską,"ul. Bieżanowska, Prokocim, Bieżanów-Prokocim, Kraków, małopolskie",Bieżanów-Prokocim
2300,1,30.0,77.0,https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-w-centrum-miasta-ID4s2Xi,Przytulne mieszkanie w centrum miasta,"ul. Starowiślna, Kazimierz, Stare Miasto, Kraków, małopolskie",Stare Miasto
4000,2,45.0,89.0,https://www.otodom.pl/pl/oferta/apartament-premium-z-duzym-tarasem-w-sercu-krakowa-ID4y438,Apartament Premium z dużym tarasem w sercu Krakowa,"ul. Poznańska, Krowodrza, Krowodrza, Kraków, małopolskie",Krowodrza
3200,3,54.0,59.0,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-wysoki-standard-ID4y6Fv,Mieszkanie| 3 pokoje | Wysoki standard,"ul. Kobierzyńska, Ruczaj, Dębniki, Kraków, małopolskie",Dębniki
2700,2,46.0,59.0,https://www.otodom.pl/pl/oferta/grzegorzki-dwa-niezalezne-zamkniete-osiedle-ID4y62Y,"Grzegórzki, dwa niezależne, zamknięte osiedle!","Dąbie, Grzegórzki, Kraków, małopolskie",Grzegórzki
3000,3,54.16,55.0,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-wynajem-ID4y60t,3 pokojowe mieszkanie na wynajem,"ul. Mieszczańska, Ludwinów, Dębniki, Kraków, małopolskie",Dębniki
2300,3,57.0,40.0,https://www.otodom.pl/pl/oferta/eng-urbanistow-57-m2-3-pokoje-balkon-ID4y5XS,"Eng| Urbanistów, 57 m2, 3 pokoje, Balkon","ul. Urbanistów, Wzgórza Krzesławickie, Wzgórza Krzesławickie, Kraków, małopolskie",Wzgórza Krzesławickie
3200,2,58.0,55.0,https://www.otodom.pl/pl/oferta/nowo-po-remoncie-dwupokojowe-do-wynajecia-ID4y5tg,"Nowo po remoncie, dwupokojowe do wynajęcia.","Nowa Huta, Nowa Huta, Kraków, małopolskie",Nowa Huta
3600,2,43.36,83.0,https://www.otodom.pl/pl/oferta/2pok-loggia-browar-lubicz-stare-miasto-ID4y57A,2pok.+loggia|Browar Lubicz| Stare Miasto,"ul. Lubicz, Wesoła Wschód, Grzegórzki, Kraków, małopolskie",Grzegórzki
2450,1,32.0,77.0,https://www.otodom.pl/pl/oferta/eleganckie-studio-na-starym-podgorzu-ID4y4UW,Eleganckie studio na Starym Podgórzu!,"ul. Kalwaryjska, Stare Podgórze, Podgórze, Kraków, małopolskie",Podgórze
2900,1,29.0,100.0,https://www.otodom.pl/pl/oferta/studio-z-wydzielona-czescia-sypialniana-ID4y4UO,Studio z wydzieloną częścią sypialnianą,"Piasek, Stare Miasto, Kraków, małopolskie",Stare Miasto
3700,3,51.0,73.0,https://www.otodom.pl/pl/oferta/przestronne-3-pokojowe-mieszkanie-z-gabinetem-ID4y3Rf,Przestronne 3-pokojowe mieszkanie z gabinetem,"ul. Mariana Langiewicza, Przedmieście Warszawskie, Stare Miasto, Kraków, małopolskie",Stare Miasto
